,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_features,param_min_samples_leaf,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,split4_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
10,7.139598941802978,0.7114557904456571,0.21060094833374024,0.011446386702828383,18,25,"{'max_features': 18, 'min_samples_leaf': 25}",0.5,0.1377151714622464,0.15600740694437273,0.08498070504277988,0.5,0.2757406566898798,0.18458653848161313,21,0.09199624123838124,0.07086747551803015,0.08836627133860118,0.07624109194750792,0.06373795670904503,0.0782418073503131,0.01058711044762673,24,0.13276115868759295,0.023965517605836893,0.05233238119310147,0.009358635561607218,0.1193807343951524,0.06755968548865818,0.04991259900906151,26,0.0,0.015342960288808667,0.02594691321204891,0.006149545772187282,0.19969244288224958,0.049426372431058886,0.07564219184380316,13
11,7.061598920822144,0.7965912259591081,0.2142005443572998,0.02920512483835195,18,35,"{'max_features': 18, 'min_samples_leaf': 35}",0.5,0.12886257744632548,0.14688137081619224,0.08511901148940039,0.5,0.27217259195038357,0.18710176270197806,27,0.09519069159368858,0.06527741832161338,0.08391109142782054,0.06956934438286955,0.0638656462951559,0.07556283840422959,0.012111829667472955,25,0.13778592393058492,0.023893797559827346,0.054645994382584016,0.008439562045691256,0.12109076677637569,0.06917120893901266,0.051677806402530904,22,0.0,0.015050907481186367,0.02570093457943925,0.006422786931024853,0.19969244288224958,0.04937341437478001,0.07565278786057661,17
12,10.12359848022461,1.0200551751661988,0.21120133399963378,0.021441524320513473,24,5,"{'max_features': 24, 'min_samples_leaf': 5}",0.5,0.1659146631105603,0.16495814418114882,0.08209000971466897,0.5153719461981883,0.2856669526409133,0.18387922026923717,5,0.10149099109520988,0.09186788827032966,0.09683634424189659,0.09594355155702562,0.06439672784041732,0.0901071006009758,0.013214109756085553,14,0.1628719688217355,0.020074516372856063,0.031098566897590114,0.0033423051336151995,0.12452759138115294,0.06838298972138997,0.06330009621031439,24,0.0,0.014857881136950905,0.01602050624799744,0.003929824561403509,0.20472972972972972,0.047907588335216314,0.07865295151249023,28
13,9.386399173736573,0.918072746145687,0.21880197525024414,0.03254374375333948,24,15,"{'max_features': 24, 'min_samples_leaf': 15}",0.5,0.1486951330323809,0.17645441458776676,0.08113032000427603,0.5036371122701071,0.28198339597890615,0.18215690744839444,11,0.09992537175552299,0.08614135584777652,0.09161242683573115,0.08724934696348496,0.06344117965567657,0.08567393621163845,0.012127365337812493,19,0.14368772868635618,0.023451700097267485,0.044962278275590385,0.005637799574632181,0.11464849476987228,0.0664776002807437,0.053474213452536515,27,0.0,0.015721331689272502,0.02632816173013634,0.004196978175713486,0.20086178322837256,0.04942165096469898,0.0762770018252931,15
14,8.935599327087402,1.0268314203264468,0.20920138359069823,0.022525513548200368,24,25,"{'max_features': 24, 'min_samples_leaf': 25}",0.5,0.13098994500053904,0.1514802866506799,0.0827815419477715,0.5003431237990668,0.2731189794796115,0.18672481538100563,26,0.10646342507213938,0.07713864196478644,0.09022533065909628,0.08537430409083595,0.06328230337521595,0.0844968010324148,0.014285069483315288,20,0.20158953042565453,0.023877943654919978,0.05023634397477628,0.0058070588832147005,0.11265830124050012,0.07883383563581312,0.07125157091934446,19,0.0,0.015120071153276016,0.02621502209131075,0.005307262569832402,0.19980217606330364,0.04928890637554456,0.0757864619467865,20
15,8.791198253631592,0.9613332014304502,0.20440092086791992,0.020224058996306346,24,35,"{'max_features': 24, 'min_samples_leaf': 35}",0.5,0.12248047478368479,0.1516861609301199,0.08559832788109994,0.5,0.2719529927189809,0.1873740006580128,28,0.10587576927760003,0.07624392243657899,0.08975862411991746,0.0811757737637059,0.06339187886716814,0.0832891936929941,0.014156358676156335,21,0.14051470078096484,0.023949663700929522,0.054084615159292485,0.005966654859282248,0.11642692542655309,0.06818851198540443,0.05212595749615004,25,0.0,0.014847161572052401,0.026226609695005156,0.0061572907920514975,0.19969244288224958,0.049384700988271725,0.07566903432516386,16
16,11.673796081542969,1.2189941107405369,0.2062014102935791,0.026969122482554675,30,5,"{'max_features': 30, 'min_samples_leaf': 5}",0.5,0.1619333701143927,0.16831758663102106,0.08222725923429565,0.5161954433159484,0.28573473185913156,0.18414700607622142,4,0.09826262787878491,0.09490239501158339,0.09612017625774795,0.10211034550942762,0.07347315975353172,0.0929737408822151,0.010053281021198826,13,0.13821396144344267,0.019587273028702817,0.02981696742279224,0.003571809280845734,0.11133095192582668,0.06050419262032203,0.053813314344958486,32,0.0,0.014420765902900175,0.01524489133960428,0.003930927979783799,0.20500676589986466,0.047720670224430585,0.07886352721929507,29
17,11.04700746536255,1.3736495814592065,0.20460128784179688,0.03334855749999217,30,15,"{'max_features': 30, 'min_samples_leaf': 15}",0.5,0.14128365897254014,0.170826127356079,0.08484134166916554,0.5026077408729069,0.27991177377413834,0.1828672890567439,16,0.10046339329223682,0.08562700178803243,0.09195418465639392,0.09492841238017179,0.07197902783325275,0.08899040399001754,0.009760868979020574,15,0.14341775435654106,0.023301918443285448,0.04415991969770681,0.005024781918213778,0.11156075805219831,0.06549302649358908,0.053077488165088456,30,0.0,0.015463917525773198,0.02572048342113418,0.005603025633842274,0.20052945069490402,0.04946337545513073,0.07604078241028038,11
18,10.74264841079712,1.2605461925095238,0.21520323753356935,0.016557620047893212,30,25,"{'max_features': 30, 'min_samples_leaf': 25}",0.5,0.13167619259867244,0.15401834583677967,0.08498176196977371,0.5001372495196267,0.2741627099849705,0.18579207789602328,25,0.10448239065528996,0.08199069183921624,0.09247556853257016,0.08993830754076704,0.06354015740218606,0.08648542319400589,0.013552733462300034,16,0.1416842627589265,0.02383113688805059,0.048058319419644405,0.0047178201212929385,0.1129102273389568,0.06624035330537424,0.052505258210365675,29,0.0,0.015142517814726841,0.026097271648873075,0.006420993858179788,0.1997363216875412,0.049479421001864185,0.07563745802614144,10
19,10.46853346824646,1.3101495966412118,0.20800309181213378,0.03048824609742394,30,35,"{'max_features': 30, 'min_samples_leaf': 35}",0.5,0.1187747377537644,0.1464696222573122,0.08539351052865375,0.5,0.2701275741079461,0.18868402621624494,31,0.10729655274085173,0.08469940291008182,0.0910092312008441,0.08386038132005716,0.06425741638268509,0.08622459691090398,0.01383757782451283,17,0.14898917991149666,0.02401307932055901,0.05030806402078584,0.004469291288173559,0.11441899062264173,0.06843972103273135,0.054766792710925716,23,0.0,0.014731369150779897,0.025678435949810327,0.006426376082704666,0.19969244288224958,0.049305724813108895,0.07568288164042357,19
